Sun1	4.21309e-05	-3.83884e-05	-7.89862e-06
Planetesimal	-0.99735	2.53848	0.00639958
Planetesimal	-4.07434	-4.54554	0.148434
Planetesimal	1.54776	8.55347	0.203939
Planetesimal	0.0893646	1.54623	0.130094
Planetesimal	-2.38821	-3.96098	-0.153286
Planetesimal	5.46698	-10.5688	-0.104262
Planetesimal	-3.4231	-1.18793	-0.0145
Planetesimal	0.491445	-2.61789	0.164674
Planetesimal	5.67295	-0.968792	0.241273
Planetesimal	2.90565	2.99875	0.00919318
Planetesimal	-5.10338	-2.23541	0.333089
Planetesimal	-0.105186	0.618	-0.00134086
Planetesimal	-2.05049	-4.13976	0.219134
Planetesimal	-6.52236	2.87819	-0.264518
Planetesimal	0.255828	5.68986	0.113091
Planetesimal	-0.327478	-7.98773	-0.00282494
Planetesimal	4.72246	-5.5246	0.187801
Planetesimal	2.19126	0.150325	-0.0407131
Planetesimal	-1.03048	2.80505	0.0186059
Planetesimal	-4.3298	-0.75524	-0.0132219
Planetesimal	-1.04924	4.30709	0.0262758
Planetesimal	5.16334	2.15567	0.0117469
Planetesimal	3.67666	3.98418	-0.147625
Planetesimal	-1.32993	3.81572	0.00842312
Planetesimal	2.7781	5.54428	-0.0985983
Planetesimal	-11.3955	-1.32344	-0.0823501
Planetesimal	3.94106	-4.73131	0.110024
Planetesimal	1.51329	2.51822	-0.0265805
Planetesimal	-2.50738	-1.93612	-0.0697068
Planetesimal	3.365	5.01903	-0.0672334
Planetesimal	4.5748	3.10866	-0.329461
Planetesimal	1.83069	5.41053	0.178633
Planetesimal	6.57638	0.978283	-0.372285
Planetesimal	2.88548	-0.0606873	0.111578
Planetesimal	-7.60991	-8.70956	-0.0310318
Planetesimal	-3.88281	-4.29515	-0.0529885
Planetesimal	8.28615	-4.02349	0.0620003
Planetesimal	-2.19713	0.738989	-0.400395
Planetesimal	6.0861	4.49017	0.049306
Planetesimal	-1.97986	2.99371	0.0793699
Planetesimal	-6.09241	5.54904	-0.165399
Planetesimal	0.437076	3.56362	-0.27926
Planetesimal	-2.27365	8.91277	0.0507674
Planetesimal	-3.05358	-10.0601	-0.0532211
Planetesimal	-0.593164	0.180564	-0.00742128
Planetesimal	-2.28677	6.63217	-0.0446887
Planetesimal	-2.09972	0.374787	0.367512
Planetesimal	-6.37029	1.14444	-0.114964
Planetesimal	-1.4873	3.38511	-0.148563
Planetesimal	-5.14364	1.62029	0.161942
Planetesimal	-0.996683	2.37867	-0.249544
Planetesimal	0.600613	-4.67531	-0.125036
Planetesimal	1.58083	0.108021	-0.0169252
Planetesimal	0.491454	-0.380924	0.00634099
Planetesimal	-2.6239	-1.53138	0.155712
Planetesimal	2.48809	-2.95714	-0.355528
