Sun1	0.000632904	0.000355394	-7.02128e-05
Planetesimal	0.272585	-0.900743	-0.00232187
Planetesimal	-2.19192	-5.24005	0.12773
Planetesimal	-0.0915067	8.48371	0.194151
Planetesimal	0.954807	1.62753	0.174748
Planetesimal	0.02603	-3.87982	-0.10357
Planetesimal	6.60266	-9.76534	-0.102315
Planetesimal	-0.667381	-2.29252	-0.00453194
Planetesimal	-0.387563	0.869689	-0.0545066
Planetesimal	5.17289	1.05091	0.201104
Planetesimal	0.298769	3.23869	0.00508872
Planetesimal	-3.51655	-3.64598	0.272083
Planetesimal	-1.09568	-0.0562856	-0.00327509
Planetesimal	0.349764	-3.85933	0.147907
Planetesimal	-6.73694	1.05996	-0.241479
Planetesimal	-1.69407	4.92375	0.0936192
Planetesimal	1.352	-7.62886	-0.00265205
Planetesimal	5.70521	-4.00334	0.172345
Planetesimal	0.534681	-1.5186	-0.0160435
Planetesimal	-0.948769	-0.776388	-0.00381557
Planetesimal	-2.53156	-2.50996	-0.008209
Planetesimal	-2.68582	2.42295	0.0165398
Planetesimal	3.6044	3.59118	0.00960599
Planetesimal	1.60649	4.60989	-0.11812
Planetesimal	-2.66952	1.4823	0.00426194
Planetesimal	0.799859	5.73443	-0.0854853
Planetesimal	-11.0286	-2.6928	-0.0806339
Planetesimal	4.90437	-2.98322	0.0950682
Planetesimal	-1.13995	0.0441002	0.00654046
Planetesimal	0.829688	-1.32254	0.00210111
Planetesimal	1.38903	5.43419	-0.0575604
Planetesimal	2.74274	4.20127	-0.267763
Planetesimal	-0.251636	5.22085	0.148169
Planetesimal	5.69984	2.67046	-0.332348
Planetesimal	-0.664882	0.83453	-0.0323085
Planetesimal	-6.42424	-9.47578	-0.030401
Planetesimal	-1.91841	-4.95897	-0.0443123
Planetesimal	8.67782	-2.48188	0.0594985
Planetesimal	0.602163	1.20961	-0.0274949
Planetesimal	4.68895	5.57852	0.0457026
Planetesimal	-2.33077	0.0197627	0.0230854
Planetesimal	-6.90016	4.06575	-0.156078
Planetesimal	-1.76508	1.55517	-0.0832803
Planetesimal	-3.70457	8.21548	0.0487099
Planetesimal	-1.58228	-10.2496	-0.0517795
Planetesimal	0.690592	1.04981	-0.0370596
Planetesimal	-3.77114	5.53121	-0.040596
Planetesimal	-0.160376	1.61404	0.154122
Planetesimal	-6.04683	-0.765379	-0.101534
Planetesimal	-2.43583	0.635126	-0.0526556
Planetesimal	-4.81925	-0.525417	0.129054
Planetesimal	0.856926	-0.540639	0.0679287
Planetesimal	2.44164	-3.16308	-0.0867431
Planetesimal	1.74043	-0.799045	-0.022404
Planetesimal	0.761232	0.793857	0.0155122
Planetesimal	0.860756	-1.00773	-0.0235077
Planetesimal	2.80165	-0.192869	-0.157385
Planetesimal	1.50487	-5.75884	-0.29301
Planetesimal	-0.751265	-0.88287	0.0146493
Planetesimal	2.0944	0.314972	-0.0432264
Planetesimal	4.50268	-8.02781	0.105193
Planetesimal	3.14577	5.59391	-0.271982
Planetesimal	2.34097	-4.78333	0.017475
Planetesimal	0.934084	-0.602063	-0.00431478
Planetesimal	-3.90184	-7.20245	-0.0801505
Planetesimal	-0.994433	-0.326714	-0.017279
Planetesimal	-0.481563	1.28237	0.416659
Planetesimal	4.66601	0.376585	-0.0587185
Planetesimal	5.17804	-2.21094	-0.0834515
Planetesimal	-0.486826	-1.17231	0.120711
Planetesimal	-1.22422	-0.392692	-0.0388267
Planetesimal	1.83688	3.64152	0.110292
Planetesimal	8.80901	9.00811	0.36352
Planetesimal	-1.81326	8.17853	-0.0144703
Planetesimal	-3.36033	1.50696	0.198274
Planetesimal	-2.76136	-1.68931	0.0570666
Planetesimal	5.32189	-5.78194	-0.266798
Planetesimal	0.0191761	-1.04973	-0.0549568
Planetesimal	0.177987	0.984162	0.0462351
Planetesimal	4.96488	1.49656	-0.198322
Planetesimal	-0.536921	-1.12343	-0.534476
Planetesimal	-7.8865	3.29779	0.022751
Planetesimal	0.517866	1.68459	0.144396
Planetesimal	-3.32786	6.00876	0.104085
Planetesimal	1.99104	-0.122151	0.0211158
Planetesimal	5.16024	2.05027	-0.182331
Planetesimal	-1.48292	-4.20941	0.212533
Planetesimal	-1.11811	1.14884	-0.372069
Planetesimal	-0.718826	-5.64504	0.201259
Planetesimal	-3.54773	7.97271	-0.10532
Planetesimal	3.72635	1.40972	0.159194
Planetesimal	-5.25545	0.534789	-0.286814
Planetesimal	2.49658	2.74661	0.0155092
Planetesimal	-5.66951	2.25241	-0.175109
Planetesimal	1.18204	0.0224006	0.0233968
Planetesimal	-0.620845	-7.83845	-0.176729
Planetesimal	-2.80311	5.56416	-0.242476
Planetesimal	1.94912	2.49962	0.0827127
Planetesimal	3.08471	-4.16927	0.0837355
Planetesimal	-6.57549	-7.94097	0.0847341
Planetesimal	-0.828159	-1.13554	-0.0511214
Planetesimal	-0.440295	5.88769	-0.0875376
Planetesimal	-3.2982	2.07552	0.262431
Planetesimal	-0.825987	-1.69306	0.014714
Planetesimal	-3.13768	0.657181	0.192257
Planetesimal	-3.35375	-0.656571	0.0782911
Planetesimal	-0.0508633	-1.69859	-0.00450698
Planetesimal	2.30364	-2.22004	-0.113469
Planetesimal	-2.67358	-2.28191	0.190611
Planetesimal	0.927839	-0.368148	0.0164775
Planetesimal	-4.75848	5.0988	-0.0578658
Planetesimal	5.32118	-0.276894	-0.112799
Planetesimal	-4.75025	1.18492	0.0804677
Planetesimal	-0.943498	0.613344	-0.019911
Planetesimal	-0.194302	-0.920082	0.0121743
Planetesimal	3.84186	-2.63211	0.095518
Planetesimal	-4.11997	4.73555	-0.0447167
Planetesimal	0.898227	2.74686	-0.17827
Planetesimal	-7.44469	-0.552059	-0.154627
Planetesimal	2.51497	0.182325	-0.0186796
Planetesimal	4.91976	0.946685	0.262622
Planetesimal	0.579226	0.751532	-0.0336528
Planetesimal	-0.901732	1.5157	-0.171224
Planetesimal	-0.764192	0.168558	0.0262228
Planetesimal	0.430609	4.43718	0.192394
Planetesimal	0.879617	0.0562706	0.0244271
Planetesimal	-4.96977	0.925231	-0.0414061
Planetesimal	-10.2445	4.54988	-0.157655
Planetesimal	-1.43784	-11.5685	0.329484
Planetesimal	4.91587	-6.92426	-0.0596317
Planetesimal	4.65932	1.96121	-0.162955
Planetesimal	-6.96088	8.74256	-0.0834036
Planetesimal	0.273238	1.53979	0.0698074
Planetesimal	1.25962	5.35422	0.205119
Planetesimal	2.61683	-0.172439	-0.162142
Planetesimal	0.350039	0.312727	0.0547689
Planetesimal	1.27973	-4.22196	0.204262
Planetesimal	2.83658	0.287431	0.0110719
Planetesimal	-6.94351	-1.83328	-0.179587
Planetesimal	1.28384	-1.06032	-0.000149858
Planetesimal	-0.081386	-1.49432	-0.00081191
Planetesimal	3.91499	-1.10324	0.0732423
Planetesimal	2.45009	3.60852	-0.148175
Planetesimal	-1.76936	-0.0382458	0.00191883
Planetesimal	-2.05971	-1.55945	-0.0706953
Planetesimal	0.781273	6.65899	-0.0746631
Planetesimal	-0.597522	-0.190256	0.0269577
Planetesimal	3.01047	-0.716644	-0.0712062
Planetesimal	-0.0541767	1.66884	0.00394417
Planetesimal	0.253373	-1.29158	-0.178983
Planetesimal	-2.75794	-5.62977	-0.241646
Planetesimal	-5.28338	-4.92471	0.214019
Planetesimal	1.61394	-0.109358	-0.000146787
Planetesimal	3.76725	4.25439	-0.0310578
Planetesimal	-4.26394	3.07234	0.0618746
Planetesimal	-0.424439	1.78421	0.333285
Planetesimal	1.11777	-4.52203	0.0412438
Planetesimal	-1.7779	0.254378	-0.00826364
Planetesimal	-1.76062	3.13517	-0.101029
Planetesimal	2.08452	-0.515287	-0.0250391
Planetesimal	4.07088	-0.447046	-0.280442
Planetesimal	6.55546	0.100652	0.182344
Planetesimal	-1.22656	5.32324	0.214212
Planetesimal	0.211817	1.91013	-0.299895
Planetesimal	-1.01534	4.71166	-0.246736
Planetesimal	-6.39159	-0.611422	0.0955699
Planetesimal	-1.01092	-0.470649	0.0357965
Planetesimal	-6.37011	0.966439	0.0599596
Planetesimal	-0.231743	0.422392	0.00265201
Planetesimal	-0.335084	-2.62201	-0.0389564
Planetesimal	2.31513	-2.78659	-0.0826053
Planetesimal	4.56082	-1.93097	0.0216321
Planetesimal	12.1587	-5.70431	0.161173
Planetesimal	-0.0505001	1.56291	-0.0308212
Planetesimal	3.18452	0.706934	-0.0484071
Planetesimal	-2.8001	2.37573	0.0215994
Planetesimal	-0.789297	-0.753201	0.00335271
Planetesimal	-3.46345	-4.37406	-0.100071
Planetesimal	7.80947	-9.2812	0.176535
Planetesimal	6.95334	8.66907	-0.253901
Planetesimal	-1.8177	-0.662074	0.0241794
Planetesimal	-1.3768	-0.434198	-0.081832
Planetesimal	5.85854	2.90602	0.354932
Planetesimal	3.86585	9.17259	-0.169734
Planetesimal	1.13251	-1.86241	0.0429632
Planetesimal	2.25399	3.56231	-0.0722716
Planetesimal	-1.50168	0.508512	0.102808
Planetesimal	0.999922	-1.44123	-0.0676184
Planetesimal	0.924016	-0.255959	-0.100888
Planetesimal	-2.28142	-4.56502	-0.116088
Planetesimal	-0.394952	2.04765	0.00642512
Planetesimal	2.18671	0.498874	0.0202335
Planetesimal	1.18533	-2.61467	0.0987028
Planetesimal	-1.43265	-6.64795	0.132014
Planetesimal	-1.15054	-1.46869	0.454463
Planetesimal	-1.82028	-0.618599	0.00334752
Planetesimal	-0.688241	1.59703	-0.0133155
Planetesimal	4.32381	-7.96955	-0.0966867
Planetesimal	-1.11324	1.09068	-0.0540262
Planetesimal	-0.953612	-0.906552	-0.00276207
Planetesimal	-3.70869	-4.8048	-0.017662
Planetesimal	7.94921	-3.11925	0.3714
Planetesimal	-0.724867	-0.794834	-0.0663447
Planetesimal	10.3823	-1.79422	-0.22502
Planetesimal	-4.42339	3.20816	-0.0524848
Planetesimal	-0.19805	-4.87435	-0.161068
Planetesimal	1.31137	0.587297	0.0461308
Planetesimal	5.30073	8.18056	0.187156
Planetesimal	1.75097	0.454429	0.135582
Planetesimal	5.53785	-3.46878	0.0294854
Planetesimal	-2.35206	-2.39832	-0.180325
Planetesimal	4.62867	0.529782	0.100016
Planetesimal	1.12929	-1.58951	0.123711
Planetesimal	-4.39772	-0.27723	-0.0577828
Planetesimal	-5.06723	0.686717	-0.127633
Planetesimal	4.67771	0.406277	-0.267286
Planetesimal	-0.91879	1.57741	0.126794
Planetesimal	0.192298	0.927662	0.0355278
Planetesimal	0.0636924	0.977363	0.0707721
Planetesimal	1.4769	1.10873	-0.000331321
Planetesimal	4.98139	-0.524171	-0.0716285
Planetesimal	4.1189	-3.48528	-0.0525273
Planetesimal	-0.226213	1.54612	0.0341431
Planetesimal	-6.34154	-5.47123	0.098101
Planetesimal	4.79223	-2.60207	0.0325996
Planetesimal	-1.74195	0.633089	0.477021
Planetesimal	1.66972	-4.85995	0.140307
Planetesimal	1.14778	1.03964	0.0156781
Planetesimal	1.97686	1.03081	0.0622924
Planetesimal	-3.64407	-3.25552	0.402132
Planetesimal	2.20028	-6.05743	0.0738518
Planetesimal	2.51736	-1.61832	0.060283
Planetesimal	-0.501734	-1.60472	0.357058
Planetesimal	3.29711	-3.32374	-0.142946
Planetesimal	-4.98961	3.44183	-0.00664295
Planetesimal	-0.703515	-1.17903	-0.0160603
Planetesimal	-5.14797	-3.33651	0.0368658
Planetesimal	1.58002	0.664199	-0.246527
Planetesimal	3.43659	6.4699	0.288334
Planetesimal	-1.93237	-4.68803	-0.310502
Planetesimal	3.85795	-0.159303	0.0103047
Planetesimal	1.15572	-0.627588	0.0103319
Planetesimal	-0.6356	1.68184	-0.0604511
Planetesimal	2.39825	0.564228	-0.0637001
Planetesimal	-1.44351	-3.48975	-0.0689211
Planetesimal	-1.7264	-0.820055	0.248804
Planetesimal	6.35677	-1.27986	-0.147342
Planetesimal	7.28632	0.108817	-0.14057
Planetesimal	-5.27201	8.17763	0.1677
Planetesimal	-4.06696	1.32447	0.0261982
Planetesimal	-2.54927	0.206505	-0.0296765
Planetesimal	-3.90714	-3.45252	-0.02274
Planetesimal	0.714293	1.25721	0.0456309
Planetesimal	1.55403	-14.8441	0.0977036
Planetesimal	1.24163	5.45843	-0.0467187
Planetesimal	-1.2992	2.81582	-0.2372
