0	0	0
2.25e-08	-3.4223e-08	7.32684e-11
8.572e-08	-1.15808e-07	4.94449e-10
1.98611e-07	-2.39273e-07	1.81911e-09
3.70553e-07	-3.97965e-07	3.81147e-09
6.11947e-07	-5.82849e-07	4.18642e-09
9.34187e-07	-7.80724e-07	-2.28584e-09
1.34799e-06	-9.71486e-07	-2.31024e-08
1.85737e-06	-1.12327e-06	-6.34383e-08
2.44223e-06	-1.1916e-06	-1.20413e-07
3.04518e-06	-1.14512e-06	-1.88831e-07
3.59705e-06	-9.91727e-07	-2.69805e-07
4.04628e-06	-7.7607e-07	-3.67044e-07
4.38224e-06	-5.59111e-07	-4.84124e-07
4.62906e-06	-3.80445e-07	-6.23483e-07
4.8152e-06	-2.52781e-07	-7.83503e-07
4.96344e-06	-1.7797e-07	-9.57566e-07
5.09207e-06	-1.53192e-07	-1.1375e-06
5.21199e-06	-1.73449e-07	-1.31789e-06
5.32733e-06	-2.3778e-07	-1.49713e-06
5.44228e-06	-3.50488e-07	-1.67608e-06
5.5647e-06	-5.1623e-07	-1.85639e-06
5.70425e-06	-7.36103e-07	-2.03959e-06
5.86953e-06	-1.00767e-06	-2.22723e-06
6.06752e-06	-1.32703e-06	-2.42132e-06
6.30515e-06	-1.6894e-06	-2.62427e-06
6.58949e-06	-2.08794e-06	-2.83851e-06
6.926e-06	-2.51308e-06	-3.0662e-06
7.31657e-06	-2.95372e-06	-3.3093e-06
7.75882e-06	-3.39909e-06	-3.5695e-06
8.24653e-06	-3.84077e-06	-3.84809e-06
8.77119e-06	-4.27458e-06	-4.14582e-06
9.32487e-06	-4.70128e-06	-4.46307e-06
9.90316e-06	-5.1251e-06	-4.80014e-06
1.05063e-05	-5.55065e-06	-5.15726e-06
1.1138e-05	-5.98024e-06	-5.5342e-06
1.18036e-05	-6.4126e-06	-5.92967e-06
1.25081e-05	-6.84279e-06	-6.34089e-06
1.32544e-05	-7.26278e-06	-6.76351e-06
1.40424e-05	-7.66261e-06	-7.19177e-06
1.48678e-05	-8.0321e-06	-7.61881e-06
1.57224e-05	-8.36311e-06	-8.03703e-06
1.65958e-05	-8.65142e-06	-8.4386e-06
1.74776e-05	-8.89732e-06	-8.81602e-06
1.83596e-05	-9.10473e-06	-9.16272e-06
1.92374e-05	-9.27917e-06	-9.47343e-06
2.01099e-05	-9.42551e-06	-9.74441e-06
2.09785e-05	-9.54631e-06	-9.97347e-06
2.18447e-05	-9.64128e-06	-1.01598e-05
2.27089e-05	-9.70772e-06	-1.03036e-05
2.35694e-05	-9.74182e-06	-1.04059e-05
2.44216e-05	-9.74021e-06	-1.04684e-05
2.52591e-05	-9.70124e-06	-1.04926e-05
2.60749e-05	-9.62574e-06	-1.04804e-05
2.6862e-05	-9.51706e-06	-1.04338e-05
2.7615e-05	-9.38063e-06	-1.03547e-05
2.83303e-05	-9.22312e-06	-1.02451e-05
2.90064e-05	-9.05151e-06	-1.01072e-05
2.96434e-05	-8.8723e-06	-9.94346e-06
3.02428e-05	-8.69099e-06	-9.75615e-06
3.08065e-05	-8.51179e-06	-9.54782e-06
3.13366e-05	-8.33773e-06	-9.32104e-06
3.18345e-05	-8.17089e-06	-9.07844e-06
3.23014e-05	-8.01277e-06	-8.8227e-06
3.27376e-05	-7.86467e-06	-8.55657e-06
3.31429e-05	-7.72791e-06	-8.28276e-06
3.35169e-05	-7.60401e-06	-8.004e-06
3.38589e-05	-7.4947e-06	-7.72299e-06
3.41682e-05	-7.40192e-06	-7.44237e-06
3.4444e-05	-7.32778e-06	-7.1647e-06
3.46855e-05	-7.27459e-06	-6.89243e-06
3.48918e-05	-7.24493e-06	-6.62787e-06
3.50617e-05	-7.24182e-06	-6.37315e-06
3.51944e-05	-7.26885e-06	-6.13014e-06
3.52889e-05	-7.33031e-06	-5.90047e-06
3.53453e-05	-7.43116e-06	-5.68545e-06
3.53639e-05	-7.57696e-06	-5.48607e-06
3.53465e-05	-7.77362e-06	-5.30303e-06
3.52957e-05	-8.02709e-06	-5.13675e-06
3.52155e-05	-8.34303e-06	-4.98745e-06
3.51108e-05	-8.72653e-06	-4.85521e-06
3.49875e-05	-9.18187e-06	-4.74003e-06
3.4852e-05	-9.71239e-06	-4.64196e-06
3.47111e-05	-1.03204e-05	-4.56106e-06
3.45717e-05	-1.10074e-05	-4.49754e-06
3.44409e-05	-1.17738e-05	-4.45172e-06
3.43255e-05	-1.26193e-05	-4.42403e-06
3.42325e-05	-1.35428e-05	-4.41502e-06
3.41684e-05	-1.45425e-05	-4.42531e-06
3.41399e-05	-1.56157e-05	-4.45555e-06
3.41534e-05	-1.67591e-05	-4.50635e-06
3.4215e-05	-1.79686e-05	-4.57818e-06
3.43307e-05	-1.92394e-05	-4.67134e-06
3.4506e-05	-2.05658e-05	-4.78591e-06
3.47459e-05	-2.19416e-05	-4.92176e-06
3.50547e-05	-2.33601e-05	-5.07866e-06
3.54361e-05	-2.48139e-05	-5.25643e-06
3.58929e-05	-2.62956e-05	-5.45516e-06
3.64264e-05	-2.77972e-05	-5.67542e-06
3.70367e-05	-2.93114e-05	-5.91831e-06
3.77219e-05	-3.08312e-05	-6.18532e-06
3.84783e-05	-3.23514e-05	-6.4778e-06
3.93015e-05	-3.38684e-05	-6.79634e-06
4.01869e-05	-3.53806e-05	-7.14042e-06
4.11308e-05	-3.68874e-05	-7.50852e-06
4.21309e-05	-3.83884e-05	-7.89862e-06
4.31858e-05	-3.98833e-05	-8.30857e-06
4.4295e-05	-4.13712e-05	-8.73643e-06
4.54582e-05	-4.28506e-05	-9.18059e-06
4.66754e-05	-4.432e-05	-9.63977e-06
4.79464e-05	-4.57772e-05	-1.0113e-05
4.9271e-05	-4.72197e-05	-1.05995e-05
5.06488e-05	-4.86452e-05	-1.10989e-05
5.20788e-05	-5.00507e-05	-1.16107e-05
5.35599e-05	-5.14337e-05	-1.21348e-05
5.50907e-05	-5.27915e-05	-1.2671e-05
5.66693e-05	-5.41215e-05	-1.32191e-05
5.82935e-05	-5.54212e-05	-1.37791e-05
5.9961e-05	-5.66885e-05	-1.43507e-05
6.16688e-05	-5.79215e-05	-1.49338e-05
6.34142e-05	-5.91184e-05	-1.55277e-05
6.51939e-05	-6.02781e-05	-1.6132e-05
6.70047e-05	-6.13996e-05	-1.67457e-05
6.88431e-05	-6.24827e-05	-1.73676e-05
7.0706e-05	-6.35275e-05	-1.79963e-05
7.25903e-05	-6.45352e-05	-1.86302e-05
7.44938e-05	-6.55073e-05	-1.92676e-05
7.64149e-05	-6.6446e-05	-1.99071e-05
7.83527e-05	-6.73533e-05	-2.05475e-05
8.03073e-05	-6.82312e-05	-2.11885e-05
8.22791e-05	-6.90812e-05	-2.18299e-05
8.42684e-05	-6.99041e-05	-2.24723e-05
8.62753e-05	-7.07e-05	-2.31161e-05
8.82999e-05	-7.1469e-05	-2.37621e-05
9.03416e-05	-7.22109e-05	-2.44109e-05
9.23997e-05	-7.29254e-05	-2.50628e-05
9.44733e-05	-7.36125e-05	-2.57184e-05
9.65614e-05	-7.42723e-05	-2.63778e-05
9.8663e-05	-7.49051e-05	-2.70413e-05
0.000100777	-7.55116e-05	-2.77088e-05
0.000102903	-7.60925e-05	-2.83802e-05
0.000105041	-7.66489e-05	-2.90552e-05
0.000107189	-7.71817e-05	-2.97334e-05
0.000109349	-7.76919e-05	-3.0414e-05
0.00011152	-7.81803e-05	-3.1096e-05
0.000113704	-7.86477e-05	-3.17781e-05
0.000115901	-7.90942e-05	-3.24589e-05
0.000118111	-7.95196e-05	-3.31366e-05
0.000120336	-7.99234e-05	-3.38094e-05
0.000122576	-8.03044e-05	-3.4475e-05
0.000124832	-8.06612e-05	-3.51313e-05
0.000127102	-8.09923e-05	-3.5776e-05
0.000129386	-8.12963e-05	-3.64066e-05
0.000131682	-8.15718e-05	-3.70212e-05
0.000133987	-8.18185e-05	-3.76179e-05
0.000136299	-8.20365e-05	-3.81955e-05
0.000138616	-8.22266e-05	-3.8753e-05
0.000140936	-8.23901e-05	-3.92901e-05
0.000143258	-8.25286e-05	-3.98063e-05
0.000145582	-8.26432e-05	-4.03015e-05
0.000147908	-8.2735e-05	-4.07752e-05
0.000150237	-8.28046e-05	-4.12269e-05
0.000152568	-8.28519e-05	-4.16557e-05
0.000154903	-8.28764e-05	-4.20606e-05
0.00015724	-8.28769e-05	-4.24404e-05
0.00015958	-8.28521e-05	-4.27937e-05
0.000161921	-8.28008e-05	-4.31191e-05
0.000164261	-8.27216e-05	-4.34154e-05
0.0001666	-8.26137e-05	-4.3682e-05
0.000168936	-8.24762e-05	-4.39186e-05
0.000171266	-8.23083e-05	-4.41258e-05
0.000173591	-8.21094e-05	-4.43049e-05
0.000175908	-8.18788e-05	-4.44575e-05
0.000178217	-8.16158e-05	-4.4586e-05
0.000180514	-8.13195e-05	-4.46929e-05
0.000182799	-8.09896e-05	-4.47808e-05
0.000185069	-8.06255e-05	-4.48527e-05
0.000187322	-8.0227e-05	-4.49112e-05
0.000189554	-7.97941e-05	-4.49592e-05
0.000191765	-7.93272e-05	-4.49989e-05
0.000193949	-7.88274e-05	-4.50324e-05
0.000196104	-7.82961e-05	-4.50609e-05
0.000198229	-7.77355e-05	-4.5085e-05
0.00020032	-7.71481e-05	-4.51045e-05
0.000202376	-7.65367e-05	-4.51186e-05
0.000204396	-7.5904e-05	-4.51259e-05
0.000206379	-7.52526e-05	-4.5125e-05
0.000208324	-7.45849e-05	-4.51141e-05
0.000210233	-7.39032e-05	-4.50917e-05
0.000212104	-7.32099e-05	-4.5056e-05
0.000213937	-7.25072e-05	-4.50057e-05
0.000215733	-7.17972e-05	-4.49394e-05
0.000217492	-7.10822e-05	-4.48561e-05
0.000219214	-7.03646e-05	-4.47547e-05
0.0002209	-6.96465e-05	-4.46346e-05
0.000222551	-6.89301e-05	-4.44951e-05
0.000224168	-6.82175e-05	-4.43361e-05
0.000225752	-6.75107e-05	-4.41573e-05
0.000227304	-6.68113e-05	-4.3959e-05
0.000228826	-6.61211e-05	-4.37414e-05
0.000230319	-6.54411e-05	-4.35051e-05
0.000231785	-6.47727e-05	-4.32505e-05
0.000233224	-6.41167e-05	-4.29783e-05
0.000234639	-6.34739e-05	-4.26894e-05
0.00023603	-6.28452e-05	-4.23847e-05
0.000237398	-6.22312e-05	-4.20649e-05
0.000238745	-6.16325e-05	-4.17313e-05
0.000240071	-6.10498e-05	-4.1385e-05
0.000241377	-6.0484e-05	-4.10275e-05
0.000242663	-5.99357e-05	-4.06602e-05
0.000243932	-5.9406e-05	-4.02849e-05
0.000245184	-5.88958e-05	-3.99035e-05
0.000246419	-5.84062e-05	-3.95179e-05
0.000247641	-5.79383e-05	-3.91299e-05
0.000248848	-5.74935e-05	-3.87413e-05
0.000250045	-5.7073e-05	-3.83535e-05
0.000251233	-5.66783e-05	-3.79673e-05
0.000252414	-5.63105e-05	-3.75832e-05
0.000253591	-5.59708e-05	-3.7201e-05
0.000254769	-5.56603e-05	-3.68199e-05
0.00025595	-5.53801e-05	-3.64388e-05
0.000257138	-5.51313e-05	-3.60573e-05
0.000258338	-5.49136e-05	-3.56754e-05
0.000259555	-5.47258e-05	-3.52939e-05
0.000260791	-5.45659e-05	-3.49134e-05
0.000262047	-5.4432e-05	-3.45348e-05
0.000263327	-5.43229e-05	-3.4159e-05
0.000264631	-5.42383e-05	-3.37869e-05
0.000265961	-5.41783e-05	-3.34192e-05
0.000267323	-5.41425e-05	-3.30562e-05
0.000268721	-5.41293e-05	-3.26977e-05
0.00027016	-5.41356e-05	-3.23432e-05
0.000271643	-5.4157e-05	-3.19917e-05
0.000273173	-5.41886e-05	-3.16427e-05
0.000274752	-5.42257e-05	-3.12957e-05
0.000276382	-5.42634e-05	-3.09511e-05
0.000278064	-5.42969e-05	-3.06094e-05
0.000279802	-5.43205e-05	-3.02717e-05
0.000281595	-5.43276e-05	-2.99394e-05
0.000283446	-5.431e-05	-2.96138e-05
0.000285354	-5.42581e-05	-2.92961e-05
0.000287316	-5.41612e-05	-2.89875e-05
0.000289326	-5.40089e-05	-2.86885e-05
0.000291376	-5.37921e-05	-2.83997e-05
0.000293453	-5.35041e-05	-2.81215e-05
0.000295546	-5.31417e-05	-2.7854e-05
0.000297643	-5.27056e-05	-2.75974e-05
0.000299732	-5.21992e-05	-2.73514e-05
0.000301806	-5.1628e-05	-2.71157e-05
0.000303859	-5.09974e-05	-2.68896e-05
0.000305886	-5.03128e-05	-2.66722e-05
0.000307883	-4.95791e-05	-2.64624e-05
0.000309848	-4.88013e-05	-2.62592e-05
0.000311776	-4.7985e-05	-2.60613e-05
0.000313665	-4.71362e-05	-2.58678e-05
0.000315515	-4.62619e-05	-2.56775e-05
0.000317324	-4.53691e-05	-2.54896e-05
0.000319095	-4.44646e-05	-2.53034e-05
0.000320831	-4.35542e-05	-2.51184e-05
0.000322537	-4.26429e-05	-2.49343e-05
0.000324217	-4.17337e-05	-2.47509e-05
0.000325878	-4.08285e-05	-2.45681e-05
0.000327523	-3.99276e-05	-2.4386e-05
0.000329159	-3.90301e-05	-2.42046e-05
0.000330788	-3.81342e-05	-2.4024e-05
0.000332414	-3.72373e-05	-2.38443e-05
0.000334039	-3.63366e-05	-2.36657e-05
0.000335663	-3.54292e-05	-2.34884e-05
0.000337287	-3.45121e-05	-2.33124e-05
0.000338911	-3.35831e-05	-2.31379e-05
0.000340532	-3.264e-05	-2.29651e-05
0.000342151	-3.16815e-05	-2.27939e-05
0.000343765	-3.07066e-05	-2.26245e-05
0.000345373	-2.97147e-05	-2.24569e-05
0.000346974	-2.87057e-05	-2.22911e-05
0.000348566	-2.76795e-05	-2.2127e-05
0.000350148	-2.66364e-05	-2.19646e-05
0.000351719	-2.55767e-05	-2.18037e-05
0.000353278	-2.4501e-05	-2.1644e-05
0.000354823	-2.34099e-05	-2.14852e-05
0.000356354	-2.23041e-05	-2.13269e-05
0.00035787	-2.11846e-05	-2.11686e-05
0.00035937	-2.00523e-05	-2.10098e-05
0.000360853	-1.89084e-05	-2.08499e-05
0.00036232	-1.77539e-05	-2.06885e-05
0.000363769	-1.65902e-05	-2.0525e-05
0.000365201	-1.54185e-05	-2.03592e-05
0.000366616	-1.424e-05	-2.01908e-05
0.000368013	-1.30559e-05	-2.00198e-05
0.000369394	-1.18672e-05	-1.98464e-05
0.000370759	-1.0675e-05	-1.96709e-05
0.000372108	-9.4803e-06	-1.94934e-05
0.000373442	-8.28386e-06	-1.93147e-05
0.000374762	-7.08657e-06	-1.91351e-05
0.000376068	-5.88922e-06	-1.89552e-05
0.00037736	-4.69262e-06	-1.87757e-05
0.000378641	-3.49755e-06	-1.8597e-05
0.00037991	-2.30475e-06	-1.84198e-05
0.000381169	-1.11481e-06	-1.82446e-05
0.00038242	7.18199e-08	-1.80721e-05
0.000383664	1.25502e-06	-1.79029e-05
0.000384902	2.43501e-06	-1.77375e-05
0.000386137	3.61244e-06	-1.75767e-05
0.00038737	4.78834e-06	-1.74211e-05
0.000388601	5.96408e-06	-1.72714e-05
0.000389832	7.14123e-06	-1.71285e-05
0.000391064	8.32145e-06	-1.6993e-05
0.000392296	9.5063e-06	-1.68657e-05
0.000393528	1.06972e-05	-1.67474e-05
0.000394761	1.18953e-05	-1.66387e-05
0.000395993	1.31018e-05	-1.65404e-05
0.000397226	1.43176e-05	-1.64529e-05
0.00039846	1.55441e-05	-1.63767e-05
0.000399696	1.67833e-05	-1.63121e-05
0.000400934	1.8038e-05	-1.62591e-05
0.000402174	1.93124e-05	-1.62177e-05
0.000403415	2.06114e-05	-1.61875e-05
0.000404653	2.19397e-05	-1.61683e-05
0.000405882	2.33001e-05	-1.61597e-05
0.000407095	2.46927e-05	-1.61613e-05
0.000408288	2.61157e-05	-1.6173e-05
0.000409457	2.75673e-05	-1.61944e-05
0.000410597	2.90457e-05	-1.62249e-05
0.000411706	3.05493e-05	-1.62637e-05
0.000412778	3.20752e-05	-1.63095e-05
0.000413811	3.36186e-05	-1.63611e-05
0.000414802	3.51737e-05	-1.64179e-05
0.000415755	3.6736e-05	-1.64796e-05
0.000416671	3.83028e-05	-1.65461e-05
0.000417553	3.98737e-05	-1.66178e-05
0.000418402	4.14487e-05	-1.66946e-05
0.000419217	4.30279e-05	-1.67764e-05
0.000419997	4.46108e-05	-1.68629e-05
0.000420742	4.61964e-05	-1.6954e-05
0.00042145	4.77831e-05	-1.70494e-05
0.000422119	4.93688e-05	-1.71487e-05
0.00042275	5.09513e-05	-1.72521e-05
0.000423342	5.25281e-05	-1.73593e-05
0.000423894	5.40966e-05	-1.74704e-05
0.000424407	5.56539e-05	-1.75857e-05
0.000424881	5.71974e-05	-1.77054e-05
0.000425317	5.87241e-05	-1.78299e-05
0.000425715	6.02312e-05	-1.79595e-05
0.000426077	6.17158e-05	-1.80947e-05
0.000426405	6.31752e-05	-1.8236e-05
0.0004267	6.46067e-05	-1.83839e-05
0.000426964	6.60078e-05	-1.85387e-05
0.0004272	6.73761e-05	-1.87008e-05
0.000427411	6.87099e-05	-1.88706e-05
0.000427599	7.00073e-05	-1.90483e-05
0.000427768	7.12672e-05	-1.92342e-05
0.00042792	7.24888e-05	-1.94285e-05
0.000428059	7.36715e-05	-1.96312e-05
0.000428188	7.48152e-05	-1.98425e-05
0.000428309	7.59204e-05	-2.00624e-05
0.000428426	7.69875e-05	-2.02911e-05
0.00042854	7.80176e-05	-2.05284e-05
0.000428656	7.90117e-05	-2.07744e-05
0.000428774	7.99714e-05	-2.10291e-05
0.000428896	8.08981e-05	-2.12923e-05
0.000429024	8.17935e-05	-2.1564e-05
0.000429159	8.26594e-05	-2.18441e-05
0.000429303	8.34974e-05	-2.21324e-05
0.000429456	8.43094e-05	-2.24289e-05
0.000429618	8.50969e-05	-2.27333e-05
0.000429789	8.58615e-05	-2.30455e-05
0.000429971	8.66046e-05	-2.33654e-05
0.000430162	8.73273e-05	-2.36929e-05
0.000430363	8.80308e-05	-2.40278e-05
0.000430573	8.87158e-05	-2.43701e-05
0.000430792	8.93832e-05	-2.47196e-05
0.00043102	9.00334e-05	-2.50763e-05
0.000431257	9.06667e-05	-2.54401e-05
0.000431502	9.12833e-05	-2.58111e-05
0.000431756	9.18835e-05	-2.61891e-05
0.000432018	9.24671e-05	-2.65742e-05
0.00043229	9.30342e-05	-2.69663e-05
0.000432571	9.35848e-05	-2.73655e-05
0.000432862	9.41189e-05	-2.77717e-05
0.000433163	9.46365e-05	-2.81849e-05
0.000433476	9.51378e-05	-2.86051e-05
0.000433802	9.5623e-05	-2.90323e-05
0.00043414	9.60926e-05	-2.94663e-05
0.000434493	9.65469e-05	-2.99071e-05
0.000434861	9.69867e-05	-3.03545e-05
0.000435246	9.7413e-05	-3.08083e-05
0.000435647	9.78266e-05	-3.12683e-05
0.000436067	9.82289e-05	-3.17341e-05
0.000436506	9.86211e-05	-3.22054e-05
0.000436964	9.90046e-05	-3.26818e-05
0.000437441	9.93812e-05	-3.31627e-05
0.000437939	9.97523e-05	-3.36477e-05
0.000438457	0.00010012	-3.4136e-05
0.000438996	0.000100485	-3.46271e-05
0.000439555	0.000100851	-3.51202e-05
0.000440133	0.000101218	-3.56147e-05
0.000440731	0.000101589	-3.61099e-05
0.000441347	0.000101965	-3.6605e-05
0.00044198	0.000102348	-3.70993e-05
0.00044263	0.000102739	-3.75922e-05
0.000443296	0.00010314	-3.8083e-05
0.000443974	0.000103553	-3.8571e-05
0.000444665	0.000103979	-3.90556e-05
0.000445366	0.000104418	-3.95361e-05
0.000446076	0.000104872	-4.00119e-05
0.000446792	0.000105341	-4.04823e-05
0.000447512	0.000105825	-4.09466e-05
0.000448234	0.000106325	-4.14039e-05
0.000448956	0.000106841	-4.18533e-05
0.000449676	0.000107371	-4.22937e-05
0.000450391	0.000107915	-4.27242e-05
0.000451099	0.00010847	-4.31434e-05
0.0004518	0.000109035	-4.35504e-05
0.000452492	0.000109607	-4.3944e-05
0.000453174	0.000110184	-4.43236e-05
0.000453847	0.000110762	-4.46886e-05
0.000454511	0.000111338	-4.50391e-05
0.000455169	0.000111911	-4.53752e-05
0.00045582	0.000112477	-4.56973e-05
0.000456468	0.000113036	-4.60061e-05
0.000457115	0.000113585	-4.63023e-05
0.000457762	0.000114124	-4.65867e-05
0.000458412	0.000114653	-4.686e-05
0.000459067	0.00011517	-4.7123e-05
0.000459731	0.000115678	-4.73765e-05
0.000460405	0.000116175	-4.76215e-05
0.000461092	0.000116665	-4.78589e-05
0.000461793	0.000117149	-4.80899e-05
0.00046251	0.000117628	-4.8316e-05
0.000463243	0.000118105	-4.85387e-05
0.000463993	0.000118582	-4.87595e-05
0.000464758	0.000119061	-4.89797e-05
0.000465538	0.000119542	-4.92001e-05
0.000466329	0.000120025	-4.94211e-05
0.000467133	0.000120511	-4.96424e-05
0.000467947	0.000121	-4.98636e-05
0.00046877	0.000121492	-5.00838e-05
